userid,clarity,account,feltacc,ev1,ev1abs_acc,ev1reldiff,ev2,ev2abs_acc,ev2reldiff,ev3,ev3abs_acc,ev3reldiff,ev4,ev4abs_acc,ev4reldiff,ev5,ev5abs_acc,ev5reldiff,ev6,ev6abs_acc,ev6reldiff,ev7,ev7abs_acc,ev7reldiff,totdeviation,avedev,aveabs_acc,avereldiff,avgabspercent,evtext1,evtext1len,evtext2,evtext2len,evtext3,evtext3len,evtext4,evtext4len,evtext5,evtext5len,evtext6,evtext6len,evtext7,evtext7len,totalevtext,avgevtext,crt1,crt1_correct,crt2,crt2_correct,crt3,crt3_correct,crt_total,consc_1,consc_2,consc_3,consc_4,consc,extra_1,extra_2,extra_3,extra_4,extra,agree_1,agree_2,agree_3,agree_4,agree,open_1,open_2,open_3,open_4,open,neuro_1,neuro_2,neuro_3,neuro_4,neuro,need.cog_1,need.cog_2,need.cog_3,need.cog_4,need.cog_5,need.cog_6,need.cog_7,need.cog_8,need.cog_9,need.cog_10,need.cog_11,need.cog_12,need.cog_13,need.cog_14,need.cog_15,need.cog_16,need.cog_17,need.cog_18,need.cog,aomt_1,aomt_2,aomt_3,aomt_4,aomt_5,aomt_6,aomt_7,aomt_8,aomt_9,aomt,educ,age,gender,race
216,1,1,1,50,50,50,76,24,0.52,45,55,-0.407894737,55,45,0.222222222,50,50,-0.090909091,80,20,0.6,70,30,-0.125,20,12.40816327,39.14285714,7.245488342,724.5488342,"Even though the ""No camp"" has a lead now, there is still a lot of time, and there could be a turning point/come back from the other side.",137,"People are more self-serving and dislike taxes, therefore if ""no independence"" wins, more self-rule initiatives is favorable.",125,People are more likely to take into consideration the negatives (such as the risks and uncertainty) compared to the positive outcome.,133,"Even though there is 71% of voters who voted for pro-independence leader, there are still more polls for the No camp, so there is still a chance that the no camp will win.",171,I feel like this evidence is not really related and will not have much of an effect on votes.,93,"Based on statistics, there was an overestimate of yes votes and an underestimate of no votes, therefore i would expect that the probability of the No camp of winning will be higher.",181,People will vote about what they feel passionate about.,55,895,127.8571429,0.1,0,100,0,47,1,1,6,7,7,7,6.75,5,6,7,4,5.5,7,5,7,5,6,7,6,7,7,6.75,1,3,2,1,1.75,2,3,3,5,5,3,1,5,2,7,7,6,5,6,5,5,7,6,4.611111111,2,6,2,5,2,4,7,3,5,4,2,1,2,4
193,0,0,0,19,81,-31,20,80,0.052631579,9,91,-0.55,5,95,-0.444444444,5,95,0,5,95,0,8,92,0.6,11,5.346938776,89.85714286,-4.477401838,447.7401838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,100,0,47,1,1,2,2,6,3,3.25,4,6,6,6,5.5,7,6,6,7,6.5,7,7,7,7,7,4,2,2,3,2.75,6,7,7,7,7,7,7,7,7,7,7,7,7,7,1,7,7,7,6.611111111,5,7,7,7,7,6,6,7,7,6.555555556,2,1,1,1
143,0,0,0,63,37,13,62,38,-0.015873016,80,20,0.290322581,51,49,-0.3625,77,23,0.509803922,53,47,-0.311688312,61,39,0.150943396,2,8.367346939,36.14285714,1.894429796,189.4429796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,1,100,0,47,1,2,7,7,7,7,7,3,3,5,3,3.5,7,7,7,7,7,7,7,6,7,6.75,5,6,6,4,5.25,5,5,1,6,6,5,7,7,7,6,6,6,6,2,6,6,6,6,5.5,5,7,7,5,3,7,6,7,5,5.777777778,3,1,2,1
175,1,1,1,20,80,80,30,70,0.5,11,89,-0.633333333,6,94,-0.454545455,10,90,0.666666667,17,83,0.7,3,97,-0.823529412,17,7.265306122,86.14285714,11.42217978,1142.217978,Some new information was presented that drastically swayed the election,71,"People are speaking in favor of ""no""",36,positivity and optimism are convincing,38,"The ""yes"" camp is becoming more popular ",40,i dont understand this development,34,"They are underestimating the ""no"" votes",39,"People will vote in favor of the previously ahead ""yes"" camp",60,318,45.42857143,0.1,0,100,0,12,0,0,7,1,7,1,4,7,7,7,7,7,7,7,7,7,7,7,7,1,7,5.5,7,7,7,7,7,1,1,7,7,7,1,7,7,7,1,1,7,1,1,1,7,7,1,4,7,7,7,1,1,1,1,7,7,4.333333333,3,1,2,3
293,0,1,1,64,36,14,45,55,-0.296875,80,20,0.777777778,49,51,-0.3875,87,13,0.775510204,39,61,-0.551724138,72,28,0.846153846,8,15.3877551,37.71428571,2.166191813,216.6191813,Because given the evidence.,27,Given the evidence,18,Given the evidence,18,Given the evidence,18,Given the evidence,18,Given the evidence,18,Given the evidence,18,135,19.28571429,0.1,0,20,0,12,0,0,5,2,6,2,3.75,6,2,5,2,3.75,7,1,7,1,4,5,2,2,1,2.5,5,3,5,3,4,3,3,1,1,5,7,1,1,5,3,3,5,3,3,3,5,1,7,3.333333333,6,3,4,4,3,5,4,4,4,4.111111111,4,1,1,1
61,0,1,1,80,20,30,80,20,0,79,21,-0.0125,34,66,-0.569620253,29,71,-0.147058824,36,64,0.24137931,34,66,-0.055555556,46,22.73469388,46.85714286,4.208092097,420.8092097,It could be  afluke,19,I think the initiatives only help the no camp.,46,"the themes have been the same all along, so that doesn't freshly change the possible outcome.",93,"So the poll earlier was not a fluke, and was indicative of a trend.",67,Only more evidence that the No camp does not have that much support,67,"This is only one sociologist, but it does give some weight to the no camp.",74,I don't think this changes the odds that much; this is what the sociologist also kind of said.,94,460,65.71428571,0.05,1,100,0,47,1,2,5,1,7,6,4.75,4,7,6,5,5.5,6,6,5,6,5.75,6,5,5,6,5.5,3,6,5,6,5,3,5,7,7,5,2,3,7,1,6,7,2,2,1,5,1,6,1,3.944444444,4,4,4,6,3,5,5,5,2,4.222222222,3,1,2,4
263,0,1,1,49,51,-1,50,50,0.020408163,50,50,0,70,30,0.4,71,29,0.014285714,80,20,0.126760563,51,49,-0.3625,2,11.59183673,39.85714286,-0.11443508,11.44350799,"Since the current polling is at 50%, and no information is given about how the trend of the no camp will continue, the best information we have to make a prediction is based on the current poll.",194,"Again, I feel as though only the attitudes of the population could determine which public figure would have more power in swaying the vote.",139,"Since they are currently polling at 50/50, there would be a 50% chance that they win the election....",101,"If there is an overall lead for the No camp, the no camp will most likely win.",78,This information does not change the likelihood of No camp winning.,67,An underestimation of the No vote with the No vote already in the lead favors their victory.,92,I moved the likelihood back to 50/50 because the predictive power of the poll has come into question.,101,772,110.2857143,0.1,0,100,0,47,1,1,2,1,1,1,1.25,6,7,7,7,6.75,7,7,7,7,7,7,7,7,7,7,1,2,1,1,1.25,7,7,7,7,5,7,7,7,4,7,7,7,7,7,7,7,1,6,6.333333333,5,7,6,7,6,6,7,7,6,6.333333333,5,1,1,1
159,1,1,0,56,44,44,72,28,0.285714286,60,40,-0.166666667,66,34,0.1,69,31,0.045454545,66,34,-0.043478261,71,29,0.075757576,15,4.408163265,34.28571429,6.32811164,632.811164,s,1,s,1,f,1,s,1,f,1,f,1,f,1,7,1,1.05,0,5,1,47,1,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,1,1,4
75,0,1,1,55,45,5,70,30,0.272727273,70,30,0,61,39,-0.128571429,60,40,-0.016393443,71,29,0.183333333,71,29,0,16,5.795918367,34.57142857,0.758727962,75.87279621,They have had constant lead in available polls.... so it is more likely that they have more constituents.,105,Actions by the government speak louder than to fit along side with other nations,80,"Nothing has changed, people knew this all along",47,No camp is still leading but the lead is smaller,48,Data is unable to show any significant differences,50,"Again, the past cases are too different to show any real significance in the current case",89,Makes it more unpredictable on both sides,41,460,65.71428571,0.5,0,5,1,47,1,2,2,2,7,5,4,6,3,7,2,4.5,5,1,3,7,4,5,2,6,5,4.5,5,2,6,5,4.5,5,3,5,5,1,3,5,1,1,7,3,5,5,5,7,1,5,7,4.111111111,5,6,5,4,2,1,6,2,6,4.111111111,3,1,1,4
267,1,1,1,50,50,50,70,30,0.4,20,80,-0.714285714,60,40,2,60,40,0,80,20,0.333333333,80,20,0,30,14.28571429,40,7.431292517,743.1292517,"Given that they are tied in the polls, I think they have equal chances at this point in time. If the trend continues, the Yes camp may take the lead, but at this moment, they are equal.",185,"I think the Prime minister and famous author would have much more sway than a senior diplomat. While the diplomat may have more credibility, I think he is less publicly recognized.",180,People are much more likely to choose an option they perceive positively.,73,"The No camp's lead seems shakier now, but I don't think debates or a single poll are enough to say its gone.",108,"I don't think this evidence will change the outcome, but still think No is in the lead.",87,The sociologist confirms my skepticism of the single Yes poll and final debate results.,87,I don't think this changes much,31,751,107.2857143,0.1,0,5,1,47,1,2,1,3,5,1,2.5,5,3,3,4,3.75,5,5,5,5,5,7,7,7,7,7,1,1,1,5,2,6,6,5,4,7,7,2,1,2,7,6,7,6,6,3,2,7,6,5,5,6,5,6,5,4,5,5,5,5.111111111,3,1,1,1
81,0,1,1,69,31,19,77,23,0.115942029,68,32,-0.116883117,61,39,-0.102941176,66,34,0.081967213,69,31,0.045454545,59,41,-0.144927536,10,4.285714286,33,2.696944565,269.6944565,"No took the lead consistently throughout the year, so unless something major happened I think it will happen again.",115,"There are more benefits offered for voting No, and it has also consistently been leading.",89,"No is really depressing so not really appealing to public morale, but still probably will win based on previous answers.",120,"It's still iffy, but it does look like there might be more of a chance that Yes will win.",89,"I don't think much of the circumstances have changed but new information is being given, which lead sme to decrease the probability but still remain in my stance to say No will win",180,Adds more support for No but didn't change my prediction too much because nothing has changed.,94,These rare voters may vote for either side.,43,730,104.2857143,0.05,1,5,1,47,1,3,2,6,5,3,4,1,5,2,3,2.75,5,6,6,6,5.75,7,7,6,7,6.75,6,5,2,4,4.25,4,3,6,5,5,2,4,2,5,4,4,5,4,5,5,3,5,5,4.222222222,4,6,5,6,5,6,7,5,5,5.444444444,4,1,2,4
26,1,1,1,50,50,50,60,40,0.2,65,35,0.083333333,60,40,-0.076923077,70,30,0.166666667,75,25,0.071428571,75,25,0,25,7.142857143,35,7.206357928,720.6357928,No camp is even with Yes camp (50/50),37,"People are more influenced by celebrity figures, i.e. the famous author, and incentivized by new policies that are potentially beneficial, than listening to political public figures.",182,"People seem more motivated by fear, and would rather avoid the risk of a bad future than wait for a hopeful one.",112,"Evidence show that the yes camp may win, so considering all other evidence, the No camp probability will decrease a little.",123,Status quo is no camp,21,The evidence above shows that people don't always report their opinion if it's the status quo (no camp),103,Can't conclusively change outcome given that the evidence says it's difficult to assess turnout.,96,674,96.28571429,0.05,1,5,1,47,1,3,6,3,7,5,5.25,2,5,3,4,3.5,6,6,6,6,6,6,7,6,3,5.5,4,6,4,7,5.25,4,6,7,6,6,7,6,6,6,7,7,7,6,1,6,6,7,7,6,4,7,7,7,5,7,7,6,6,6.222222222,3,1,2,4
72,1,1,1,70,30,30,80,20,0.142857143,9,91,-0.8875,76,24,7.444444444,73,27,-0.039473684,71,29,-0.02739726,73,27,0.028169014,3,15.87755102,35.42857143,5.237299951,523.7299951,No camp held a consistent lead before they became even. ,56,There is more incentive to vote no because the prime minister offers a new package,82,"Most people do not like taking risks and the unknown. Also, there's no protection or support if Apple is alone",110,"If people think that there is growing support for the Yes camp, they are more likely to support it too",102,"It seems that overall, the No camp has a stronger sway on the votes.",68,"If the votes are underestimated, then No camp has more votes to win than originally thought of.",95,I don't think that many more people who don't usually vote would come out to vote. ,83,596,85.14285714,0.05,1,20,0,47,1,2,6,5,6,5,5.5,6,3,6,3,4.5,6,5,6,6,5.75,5,2,6,6,4.75,2,3,5,4,3.5,6,6,5,5,1,2,5,3,5,1,1,5,2,2,2,5,5,2,3.5,4,6,5,6,3,5,6,4,4,4.777777778,3,1,2,4
276,1,1,1,65,35,35,70,30,0.076923077,72,28,0.028571429,57,43,-0.208333333,70,30,0.228070175,72,28,0.028571429,72,28,0,7,4.163265306,31.71428571,5.021971825,502.1971825,"These kind of referendums lack precedence of success in the real world, and Appleans have been part of the union for a long time. No was also a more popular answer just a few weeks ago and the Yes camp lacks a considerable lead.",228,The diplomat's words lack substance as it is a little vague. The PM has specific offers and the author has publicity. No should have gained a slight advantage. ,160,"It has worked for a long time, so why change it? This kind of mentality is popular amongst everyday people, making the no not advantageous.",139,"The poll that put out the Yes victory prediction is outweighed by all the other polls that disagree. Although the voters do believe pro-independence won the debate, I doubt that the public opinion will be swayed much.",217,"Like I said in a previous answer, people tend to think change is unnecessary if something has been working for such a long time.",128,It is likely that the spiral of silence is correct. People who wishes to secede from the union will have to be active as it is changing the status quo. People who wish to stay have no need to be as active as they wish to change nothing. ,237,No change as I still believe the potential no voters account for a much larger share in the people who rarely vote in regular elections. ,137,1246,178,0.05,1,5,1,47,1,3,3,6,6,3,4.5,1,2,2,2,1.75,6,6,6,6,6,3,6,6,6,5.25,1,2,1,2,1.5,6,6,6,6,6,3,2,2,5,6,6,6,3,5,6,6,6,6,5.111111111,7,1,7,7,7,7,7,6,7,6.222222222,3,1,1,4
182,0,1,1,70,30,20,76,24,0.085714286,79,21,0.039473684,54,46,-0.316455696,61,39,0.12962963,71,29,0.163934426,59,41,-0.169014085,11,7.836734694,32.85714286,2.847611749,284.7611749,"no votes have been consistent, while yes votes have dwindled and most likely gone to the no side, this movement has lost momentum and voters. ",142,"Though one important figure has endorsed the yes movement, the no camp still has more support and consistent votership.",119,"""hope for a new feature"" is very vague, and the negative consequences of the no slogan probably scare a lot of voters. ",119,"The two seem 50/50, the yes camp has gained movement and receives a final push, yet the no camp has still been consistent. ",123,"I don't think these cases are too different, people follow the status quo when they are scared of the future. ",110,"In general, the polls probably say the yes camp is in the lead due to sensationalism, when the no votes have been underestimated.",129, I think the people that rarely vote will vote against the status quo.,70,812,116,0.1,0,100,0,47,1,1,2,2,5,5,3.5,5,6,5,5,5.25,5,6,5,5,5.25,7,6,6,6,6.25,3,6,3,5,4.25,5,5,5,1,1,5,3,3,2,6,3,3,3,6,6,3,7,6,4.055555556,4,6,4,5,5,5,6,5,6,5.111111111,3,1,2,1
31,0,0,0,40,60,-10,65,35,0.625,70,30,0.076923077,50,50,-0.285714286,60,40,0.2,80,20,0.333333333,80,20,0,40,11.63265306,36.42857143,-1.292922554,129.2922554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,1,5,1,47,1,3,3,3,5,3,3.5,1,1,1,1,1,7,7,7,7,7,6,6,2,6,5,5,3,6,6,5,3,3,6,6,6,2,3,3,1,5,5,5,3,6,3,2,1,6,3.833333333,7,7,7,7,6,7,7,7,7,6.888888889,3,1,1,1
69,0,1,1,50,50,0,60,40,0.2,40,60,-0.333333333,70,30,0.75,70,30,0,81,19,0.157142857,81,19,0,31,12.48979592,35.42857143,0.110544218,11.05442177,"The No camp is now even with the Yes camp, so its past lead does not matter.",76,The Prime Minister's offer is an incentive to get people to vote for the No camp. This is stronger than the senior diplomat's reasoning.,136,People do not like the idea of uncertainty and might not vote for the No camp because of this.,94,"Debates are powerful in swinging people who are on the fence to vote for one side, so those people would likely vote for the No camp.",133,This evidence does not really change anything about past evidence given about the election itself.,98,"The No camp had already been leading, but if their vote has been underestimated, it is even more likely they will win.",118,This evidence does not really change anything about past evidence given.,72,727,103.8571429,0.05,1,5,1,47,1,3,6,6,6,6,6,2,2,3,2,2.25,6,6,6,6,6,5,5,4,6,5,4,5,4,5,4.5,6,6,6,5,6,5,6,6,3,6,6,6,6,3,6,6,6,6,5.555555556,5,6,5,6,5,5,5,5,5,5.222222222,3,1,2,4
161,0,0,0,71,29,21,80,20,0.126760563,66,34,-0.175,56,44,-0.151515152,73,27,0.303571429,73,27,0,68,32,-0.068493151,3,5.346938776,30.42857143,3.005046241,300.5046241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,1,5,1,12,0,2,4,5,6,4,4.75,2,3,3,2,2.5,6,6,6,6,6,7,7,5,7,6.5,3,5,3,5,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,5,4.777777778,5,5,5,6,3,4,5,5,5,4.777777778,3,1,2,4
239,0,0,0,65,35,15,60,40,-0.076923077,50,50,-0.166666667,65,35,0.3,75,25,0.153846154,80,20,0.066666667,81,19,0.0125,16,9.142857143,32,2.184203297,218.4203297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,1,100,0,47,1,2,5,5,6,4,5,3,4,5,3,3.75,6,6,5,6,5.75,6,6,6,6,6,2,6,3,6,4.25,6,6,6,6,6,5,6,5,5,6,6,6,3,6,6,6,5,6,5.611111111,5,6,5,7,2,6,6,5,5,5.222222222,3,1,2,1
187,1,0,0,61,39,39,75,25,0.229508197,72,28,-0.04,67,33,-0.069444444,67,33,0,71,29,0.059701493,70,30,-0.014084507,9,3.428571429,31,5.595097248,559.5097248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,1,100,0,47,1,2,3,2,3,3,2.75,5,2,3,2,3,6,6,6,5,5.75,3,2,2,2,2.25,3,6,5,6,5,5,5,4,3,5,5,2,2,2,5,2,2,5,2,2,2,2,5,3.333333333,5,6,6,6,3,6,6,6,6,5.555555556,3,1,2,1
7,1,0,0,51,49,49,53,47,0.039215686,29,71,-0.452830189,64,36,1.206896552,76,24,0.1875,81,19,0.065789474,80,20,-0.012345679,29,15.14285714,38,7.147746549,714.7746549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,100,0,24,0,0,3,4,2,3,3,7,6,7,5,6.25,7,5,7,3,5.5,7,6,6,6,6.25,7,3,3,1,3.5,4,6,1,6,5,7,7,4,1,5,5,7,1,4,2,4,1,6,4.222222222,6,3,2,1,7,4,3,2,5,3.666666667,3,1,2,1
149,0,1,1,50,50,0,78,22,0.56,41,59,-0.474358974,14,86,-0.658536585,57,43,3.071428571,82,18,0.438596491,91,9,0.109756098,41,21.14285714,41,0.435269371,43.52693715,I think it could go either way.,31,It seems there are more incentives for citizens to vote no.,59,I think people respond better to positivity and it sounds like Yes has the word hope which is a more positive connotation ,122,"If yes people are getting undecided that is much better, and if 71% say yes won the debate, seems like they will grab more undecided people",139,From this it seems that no camp has an 11% advantage and the race seems tight right now,87,'spiral of silence' probably represents many people,51,I think many No people who are quiet will come out to vote in the election.,75,564,80.57142857,0.1,0,100,0,47,1,1,5,3,6,6,5,5,7,7,7,6.5,6,5,6,7,6,6,7,7,7,6.75,3,5,2,3,3.25,6,2,6,7,6,2,6,6,6,7,7,7,7,6,5,1,5,3,5.277777778,5,6,6,7,3,3,7,5,6,5.333333333,3,1,2,1
277,0,0,0,61,39,11,71,29,0.163934426,71,29,0,74,26,0.042253521,70,30,-0.054054054,74,26,0.057142857,75,25,0.013513514,14,3.06122449,29.14285714,1.603255752,160.3255752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,1,5,1,47,1,3,2,6,6,2,4,1,6,2,2,2.75,6,6,6,6,6,5,6,6,4,5.25,1,2,1,3,1.75,6,6,6,6,6,3,2,2,5,6,6,6,3,6,6,6,6,6,5.166666667,7,7,7,7,7,7,7,6,7,6.888888889,2,1,1,4
291,1,0,0,51,49,49,71,29,0.392156863,70,30,-0.014084507,71,29,0.014285714,72,28,0.014084507,73,27,0.013888889,81,19,0.109589041,30,5.387755102,30.14285714,7.07570293,707.570293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.05,0,5,1,NA,0,1,4,4,6,4,4.5,4,4,4,4,4,6,6,6,6,6,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,6,6,6,6,6,6,6,4,5.555555556,5,1,2,1
71,1,0,0,65,35,35,41,59,-0.369230769,85,15,1.073170732,75,25,-0.117647059,69,31,-0.08,63,37,-0.086956522,85,15,0.349206349,20,10.85714286,31,5.109791819,510.9791819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,1,100,0,32,0,1,4,4,5,3,4,3,5,4,4,4,2,6,3,7,4.5,2,3,6,3,3.5,3,5,3,4,3.75,1,2,4,6,6,2,4,4,5,3,3,5,4,4,3,7,7,3,4.055555556,3,3,3,5,4,5,4,4,4,3.888888889,5,1,2,1
139,0,0,0,70,30,20,50,50,-0.285714286,55,45,0.1,90,10,0.636363636,75,25,-0.166666667,60,40,-0.2,60,40,0,10,10.81632653,34.28571429,2.869140383,286.9140383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,100,0,24,0,0,7,5,6,6,6,1,3,2,2,2,6,5,5,5,5.25,7,2,2,7,4.5,4,3,5,3,3.75,2,2,2,3,3,1,5,3,3,2,3,2,5,2,2,2,2,2,2.555555556,4,7,5,4,6,6,6,5,5,5.333333333,3,1,2,1
18,1,1,1,60,40,40,70,30,0.166666667,10,90,-0.857142857,30,70,2,80,20,1.666666667,85,15,0.0625,90,10,0.058823529,30,23.46938776,39.28571429,6.156787715,615.6787715,"There might have been some significant event that has led people to shift to the Yes camp. However, since 3 weeks is still quite a bit of time, members who shifted to the Yes camp may go back. I put 60% because there aren't enough details for me to be very sure.",262,"The Prime Minister offers a decent proposal, and by having the most famous author support this idea, people might lean towards voting No rather than Yes. The proposal might appeal enough to people that given a little push, they'll in fact vote No.",247,"People will hope even when it seems the world is against them. The Yes theme is more appealing than the No theme, so it is likely that people will be more moved by the Yes theme and decide to vote Yes.",201,"A lot of people are changing their mind, and since it is almost time for the election, people are more seriously considering their votes. With a positive theme and a leader to guide them, it seems very possible that the Yes camp will win.",238,"History tells a lot, and often things will be repeated. While Yes camp has started to show promise, the No camp has been consistent and may take back some of the votes it lost. They seem more likely to win as people will likely want to refrain from changing.",258,"Yes only appears to being doing well, but since the No camp has a good amount of voters, in the actual election, the people who haven't thought much about the issue might end up voting No, leading to a majority of voters voting No.",231,"Because there are so many people who don't actively express their opinions, those who rarely vote may vote in the election and choose No as they might not want the change.",171,1608,229.7142857,0.05,1,5,1,47,1,3,3,3,5,3,3.5,3,3,3,3,3,5,4,5,4,4.5,6,4,3,4,4.25,4,5,5,5,4.75,5,5,5,5,3,3,5,5,5,5,5,5,4,3,5,5,5,5,4.611111111,4,5,5,7,4,5,5,5,5,5,3,1,2,4
327,0,1,1,50,50,0,71,29,0.42,81,19,0.14084507,80,20,-0.012345679,71,29,-0.1125,81,19,0.14084507,81,19,0,31,8.204081633,26.42857143,0.082406352,8.240635169,Given that polling has predicted a 50-50 chance of winning ,59,ethos,5,fear trumps optimism ,21,polls indicate an overall lead for no camp,42,reduce chance in the case that the study is correct. ,53,indicates that there s more of a chance of the no vote winning,62,cant say whether they would vote yes or no so i dont change my answer,69,311,44.42857143,0.05,1,5,1,NA,NA,2,4,6,7,4,5.25,4,4,4,5,4.25,6,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
78,1,1,1,80,20,20,80,20,0,80,20,0,72,28,-0.1,80,20,0.111111111,80,20,0,77,23,-0.0375,3,2.244897959,21.57142857,2.853373016,285.3373016,"As opposed to in an opinion poll, voters are more likely to actually vote to maintain the status quo rather than for significant change. ",137,"The concessions made by the Prime Minister will satisfy moderates on the issue that may have leaned toward ""yes.""",113,People are motivated more by a fear of danger associated with unfamiliar situations than they are by hope for a new future. ,124,I wouldn't heavily weight the results of one poll when many others contradict it. I think there is a difference between a leader winning a debate and people actually siding with their position and being convinced.,213,"The status quo is the most significant influencing factor in this referendum. In the final vote it will be more apparent than in the opinion polls,",147,This aligns with my belief that more people will vote to maintain the status quo in the real vote than in the opinion polls.,124,"People that rarely or never vote will be more likely to show up, but it is unlikely that they will appear in large enough numbers in any given election. This obviously depends on the social situation, however, and accessibility of voting,",238,1096,156.5714286,0.05,1,5,1,47,1,3,1,1,2,1,1.25,5,6,6,6,5.75,7,6,6,7,6.5,4,7,6,6,5.75,2,6,2,6,4,6,2,7,6,6,5,7,6,3,6,6,6,2,7,2,6,6,7,5.333333333,6,6,6,6,3,6,7,6,5,5.666666667,3,1,2,1
212,1,0,0,66,34,34,85,15,0.287878788,87,13,0.023529412,74,26,-0.149425287,84,16,0.135135135,83,17,-0.011904762,44,56,-0.469879518,22,11.46938776,25.28571429,4.830761967,483.0761967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,5,1,47,1,2,2,3,6,5,4,2,5,2,3,3,6,2,6,2,4,6,2,5,7,5,5,5,2,6,4.5,7,7,1,1,3,5,3,3,3,5,5,1,7,7,5,3,3,5,4.111111111,5,5,6,3,3,4,3,5,5,4.333333333,5,1,2,4
13,0,0,0,51,49,1,93,7,0.823529412,97,3,0.043010753,70,30,-0.278350515,34,66,-0.514285714,48,52,0.411764706,71,29,0.479166667,20,18.81632653,33.71428571,0.280690758,28.06907582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,100,0,47,1,1,4,3,3,2,3,5,7,6,6,6,6,6,6,7,6.25,5,5,4,5,4.75,6,3,5,5,4.75,5,5,3,3,7,1,7,5,3,5,5,5,3,5,3,3,7,6,4.5,5,5,5,3,3,3,3,5,5,4.111111111,3,1,2,3
