start,end,id,certainty,account,ev1,ev1abs_acc,ev1reldiff,ev2,ev2abs_acc,ev2reldiff,ev3,ev3abs_acc,ev3reldiff,ev4,ev4abs_acc,ev4reldiff,ev5,ev5abs_acc,ev5reldiff,ev6,ev6abs_acc,ev6reldiff,ev7,ev7abs_acc,ev7reldiff,totdeviation,avedev,aveabs_acc,avereldiff,percent_change1,percent_change2,percent_change3,percent_change4,percent_change5,percent_change6,evtext1,evtext1len,evtext2,evtext2len,evtext3,evtext3len,evtext4,evtext4len,evtext5,evtext5len,evtext6,evtext6len,evtext7,evtext7len,totalevtext,avgevtext,crt1,crt1_s,crt2,crt2_s,crt3,crt3_s,crt_s,consc_1,consc_2*,consc_3,consc_4*,consc,extra_1,extra_2*,extra_3,extra_4*,extra,agree_1,agree_2*,agree_3,agree_4*,agree,open_1,open_2*,open_3*,open_4*,open,neuro_1,neuro_2*,neuro_3,neuro_4*,neuro,need.cog_1,need.cog_2,need.cog_3*,need.cog_4*,need.cog_5*,need.cog_6,need.cog_7*,need.cog_8*,need.cog_9*,need.cog_10,need.cog_11,need.cog_12*,need.cog_13,need.cog_14,need.cog_15,need.cog_16*,need.cog_17*,need.cog_18,need.cog,aomt_1,aomt_2,aomt_3,aomt_4*,aomt_5*,aomt_6*,aomt_7*,aomt_8,aomt_9,aomt,educ,age,gender,race
4/19/17 20:25,4/19/17 21:12,2586,1,1,0.70,0.25,0.25,0.50,0.45,-0.20,0.50,0.45,0.00,0.40,0.55,-0.10,0.50,0.45,0.10,0.60,0.35,0.10,0.40,0.55,-0.20,0.30,0.12,0.44,-0.01,-0.29,0.00,-0.20,0.25,0.20,-0.33,Because the text explains that based on 7/10 elections the outcome of the election is based on the main thing people are supporting if this item advocates for a change to the status quo.,186,Because the text says appeals only work 6/10 times and the previous statement marked that 7/10 times they vote for radical change. So I lowered my response a bit in relation to this new information but still kept it high.,221,I'm keeping my answer the same because 2/10 shows there is basically no correlation between slogans and voting.,111,The chances for the secession group have gone down for me because 1/10 is a very small percentage and it seems rally groups are hurting their cause more than helping it.,169,They have a better shot of winning since they are asking for constitutional reform and in the past constitutional reform was favored. ,134,The secession group seems to have a higher chance of winning than the unity group based on the past 2 statements.,113,Well since everything I have been told is basically a lie I lowered their chances toward the losing side but still having some chance because the numbers jumped all over the place from 7/10 to 6/10 to 2/10 to 1/10 etc.,218,1152,164.57,0.05,1,5,1,47,1,3,3,3,3,5,3.50,5,5,5,4,4.75,7,7,7,7,7.00,7,7,5,6,6.25,5,5,6,6,5.50,5,4,5,6,6,5,6,6,6,3,5,6,3,6,6,5,5,6,5.22,2,6,2,7,2,5,6,2,2,3.78,3,1,2,2
4/13/17 19:44,4/13/17 19:59,790,1,0,0.70,0.25,0.25,0.50,0.45,-0.20,0.20,0.75,-0.30,0.60,0.35,0.40,0.50,0.45,-0.10,0.60,0.35,0.10,0.40,0.55,-0.20,0.30,0.22,0.45,-0.01,-0.29,-0.60,2.00,-0.17,0.20,-0.33,,0,,0,,0,,0,,0,,0,,0,0,0.00,0.05,1,5,1,47,1,3,1,2,6,3,3.00,4,5,5,6,5.00,7,7,7,7,7.00,6,7,3,6,5.50,6,7,7,7,6.75,4,6,6,6,6,6,6,2,6,6,1,4,6,6,6,3,6,1,4.83,6,7,6,7,6,7,7,7,5,6.44,3,1,2,1
3/17/17 11:31,3/18/17 13:20,3395,0,1,0.75,0.25,0.25,0.40,0.10,-0.35,0.80,0.30,0.40,0.90,0.40,0.10,0.50,0.00,-0.40,0.60,0.10,0.10,0.40,0.10,-0.20,0.35,0.26,0.18,-0.01,-0.47,1.00,0.13,-0.44,0.20,-0.33,middle between 0.5 and 1.0,26,10-6 = 4,8,10-2 = 8,8,9 indicates that the probability is very likely ,48,whether the referendum passes has no big effect on the camp favoring succession,79,6/10 = 0.6,10,4/10=0.4,8,187,26.71,0.05,1,100,0,36,0,1,3,3,6,3,3.75,4,5,5,5,4.75,4,3,6,5,4.50,4,6,6,5,5.25,2,5,3,3,3.25,4,2,5,5,2,3,1,6,5,2,2,5,2,2,7,1,5,2,3.39,5,5,6,6,3,2,5,5,4,4.56,2,1,2,4
4/7/17 16:31,4/7/17 16:43,2375,1,1,0.70,0.25,0.25,0.60,0.35,-0.10,0.20,0.75,-0.40,0.60,0.35,0.40,0.60,0.35,0.00,0.60,0.35,0.00,0.40,0.55,-0.20,0.30,0.18,0.42,-0.01,-0.14,-0.67,2.00,0.00,0.00,-0.33,"we are told that the value is equal to 7 out of 10, which equals .7",67,Same reason as the previous question.,37,Same as questions 1 and 2.  These are based on using previous events to estimate future ones.,93,We are given contextual information to support this.,52,"This is independent event, it shouldn't affect what we are trying to predict",76,We are told that the last 6 out of 10 winners that met this criteria went on to win,83,"Given by the question, 4 out of 10 went on to win the election",62,470,67.14,0.05,1,100,0,6,0,1,2,2,4,1,2.25,2,2,1,2,1.75,2,6,2,6,4.00,3,2,2,2,2.25,6,4,6,6,5.50,1,3,5,2,1,3,1,2,1,3,4,1,4,4,7,4,2,4,2.89,3,3,5,5,5,6,6,4,4,4.56,3,1,1,3
4/23/17 9:10,4/23/17 9:46,3425,1,1,0.70,0.25,0.25,0.42,0.53,-0.28,0.08,0.87,-0.34,0.10,0.85,0.02,0.70,0.25,0.60,0.60,0.35,-0.10,0.40,0.55,-0.20,0.30,0.26,0.52,-0.01,-0.40,-0.80,0.19,6.00,-0.14,-0.33,I based it off of the the information given on past polling's success,69,.7*.6,5,.42*.2 (but I think I'm doing this math wrong tbh),50,I have started to look at each event independently ,51,"""The results revealed that seven out of the last ten referendums on the subject of independence or constitutional reform had passed.""",133,""" six out of the last ten winners of a debate of this scale were able to win their referendums.""",96,"""Only four out the last ten polling models have accurately predicted the referendum results.""",93,497,71.00,0.05,1,1,0,47,1,2,6,5,6,6,5.75,5,5,6,6,5.50,7,6,6,6,6.25,6,6,6,6,6.00,2,3,3,6,3.50,5,7,6,6,6,2,5,3,2,6,6,6,6,6,6,6,5,5,5.22,7,7,6,6,3,6,7,6,7,6.11,5,1,1,7
4/11/17 12:06,4/11/17 12:31,3654,1,0,0.70,0.25,0.25,0.40,0.55,-0.30,0.20,0.75,-0.20,0.10,0.85,-0.10,0.70,0.25,0.60,0.60,0.35,-0.10,0.40,0.55,-0.20,0.30,0.25,0.51,-0.01,-0.43,-0.50,-0.50,6.00,-0.14,-0.33,,0,,0,,0,,0,,0,,0,,0,0,0.00,0.05,1,100,0,47,1,2,2,1,6,3,3.00,7,6,6,6,6.25,6,7,6,7,6.50,7,7,6,6,6.50,3,5,3,5,4.00,7,7,7,4,7,7,4,4,3,4,4,4,4,4,4,4,4,4,4.78,5,4,4,7,4,4,7,4,4,4.78,3,1,2,3
4/12/17 15:24,4/12/17 15:44,3663,1,1,0.70,0.25,0.25,0.40,0.55,-0.30,0.20,0.75,-0.20,0.10,0.85,-0.10,0.70,0.25,0.60,0.60,0.35,-0.10,0.40,0.55,-0.20,0.30,0.25,0.51,-0.01,-0.43,-0.50,-0.50,6.00,-0.14,-0.33,The polling data shows more support for secession and it is accurate 0.7 times.,79,There is a 60 percent chance that the new packages of policies will mollify the Applan citizenry.,97,"Since they have the more compelling slogan, they have 20% chance of winning the referendum. ",92,"Since the camp favoring secession has the larger rally size, they stand a chance of 10%",87,The referendum on the subject of independence or constitutional reform stands a 70% chance of succeeding. ,106,"Since they won the debate, they stood a 60% chance of winning the election.",75,"Since the polling models predicted a win for the camp favoring secession, it has a 40% chance of winning.",105,641,91.57,0.05,1,5,1,47,1,3,3,1,3,3,2.50,4,6,5,5,5.00,6,4,3,5,4.50,3,4,5,5,4.25,3,3,5,4,3.75,5,2,6,6,6,2,2,6,6,5,5,6,5,2,5,6,3,2,4.44,5,5,3,5,4,5,5,5,5,4.67,2,1,1,4
3/16/17 12:34,3/16/17 12:43,3485,1,0,0.70,0.25,0.25,0.50,0.45,-0.20,0.20,0.75,-0.30,0.10,0.85,-0.10,0.70,0.25,0.60,0.60,0.35,-0.10,0.40,0.55,-0.20,0.30,0.25,0.49,-0.01,-0.29,-0.60,-0.50,6.00,-0.14,-0.33,,0,,0,,0,,0,,0,,0,,0,0,0.00,0.05,1,100,0,47,1,2,5,3,5,3,4.00,3,3,3,3,3.00,5,5,5,5,5.00,6,6,6,7,6.25,2,2,3,5,3.00,5,6,6,6,5,4,5,3,2,6,7,6,6,6,5,7,7,5,5.39,6,6,6,6,4,5,6,3,5,5.22,5,1,1,1
4/24/17 12:38,4/24/17 12:55,3497,1,1,0.70,0.25,0.25,0.58,0.37,-0.12,0.20,0.75,-0.38,0.10,0.85,-0.10,0.70,0.25,0.60,0.60,0.35,-0.10,0.40,0.55,-0.20,0.30,0.25,0.48,-0.01,-0.17,-0.66,-0.50,6.00,-0.14,-0.33,"I assumed that since the polls are showing more support for secession, and the reliability of the polls is 0.7 that the probability would also be 0.7.",150,Since this will be successful for unity votes .6 of .7 (from before) and 1-(.6*.7) is .58,89,They said secession has better slogan. But this is not including prior info,75,The group favoring secession has bigger rallies,47,They stated that 0.7 referendums about independence have passed,63,"They won the debate which means, from past data, their chance is 0.6",68,If the polls predict succession will win and are wrong 0.6 percent of the time and 1-0.6 is 0.4,95,587,83.86,0.05,1,100,0,47,1,2,1,6,5,2,3.50,4,3,4,4,3.75,7,6,7,7,6.75,4,3,4,6,4.25,6,7,6,7,6.50,6,3,2,2,4,4,1,6,1,6,4,4,2,4,4,6,4,6,3.83,5,7,7,7,6,5,7,7,5,6.22,3,1,2,3
3/12/17 22:27,3/12/17 22:32,3364,1,0,0.70,0.25,0.25,0.60,0.35,-0.10,0.20,0.75,-0.40,0.10,0.85,-0.10,0.70,0.25,0.60,0.60,0.35,-0.10,0.40,0.55,-0.20,0.30,0.25,0.48,-0.01,-0.14,-0.67,-0.50,6.00,-0.14,-0.33,,0,,0,,0,,0,,0,,0,,0,0,0.00,0.05,1,100,0,47,1,2,5,4,5,6,5.00,4,4,4,4,4.00,3,3,4,5,3.75,3,5,3,3,3.50,3,2,2,6,3.25,3,3,3,4,2,7,3,4,4,4,7,3,4,7,3,4,4,6,4.17,5,5,3,5,4,4,4,2,4,4.00,3,1,1,4
3/21/17 17:48,3/21/17 18:17,3356,1,1,0.70,0.25,0.25,0.60,0.35,-0.10,0.20,0.75,-0.40,0.10,0.85,-0.10,0.70,0.25,0.60,0.60,0.35,-0.10,0.40,0.55,-0.20,0.30,0.25,0.48,-0.01,-0.14,-0.67,-0.50,6.00,-0.14,-0.33,They have predicted 7 out of 10 of the last elections,53,10-Jun,5,10-Feb,5,10-Jan,5,the results revealed that seven out of the last ten referendums were pasesd,75,"In the past, six out of the last 10 winners of a debate were able to win their refrendums",89,Four out of the last 10 polling models have accurately predicted the referendum results,87,319,45.57,0.10,0,5,1,12,0,1,3,3,6,3,3.75,3,3,3,3,3.00,6,6,6,6,6.00,3,2,3,3,2.75,4,5,5,4,4.50,3,3,3,5,6,3,3,3,3,3,3,4,5,3,3,5,3,5,3.67,5,6,6,6,4,2,4,6,4,4.78,2,1,2,1
3/23/17 16:54,3/23/17 17:02,3546,1,0,0.70,0.25,0.25,0.60,0.35,-0.10,0.20,0.75,-0.40,0.10,0.85,-0.10,0.70,0.25,0.60,0.60,0.35,-0.10,0.40,0.55,-0.20,0.30,0.25,0.48,-0.01,-0.14,-0.67,-0.50,6.00,-0.14,-0.33,,0,,0,,0,,0,,0,,0,,0,0,0.00,0.05,1,5,1,47,1,3,5,5,6,4,5.00,2,3,3,3,2.75,6,3,5,3,4.25,6,5,6,6,5.75,5,3,2,5,3.75,6,6,6,6,6,7,6,3,3,6,6,6,6,6,6,4,6,5,5.56,7,7,3,7,5,5,6,5,3,5.33,3,1,1,1
4/6/17 11:51,4/6/17 12:26,3626,1,0,0.70,0.25,0.25,0.60,0.35,-0.10,0.20,0.75,-0.40,0.10,0.85,-0.10,0.70,0.25,0.60,0.60,0.35,-0.10,0.40,0.55,-0.20,0.30,0.25,0.48,-0.01,-0.14,-0.67,-0.50,6.00,-0.14,-0.33,,0,,0,,0,,0,,0,,0,,0,0,0.00,0.05,1,5,1,47,1,3,3,2,7,2,3.50,4,3,5,5,4.25,6,7,6,6,6.25,4,6,3,3,4.00,6,5,6,6,5.75,5,3,5,6,3,5,6,3,3,6,5,7,5,5,3,2,5,7,4.67,4,7,7,6,5,1,6,6,4,5.11,3,1,2,4
4/6/17 12:52,4/6/17 13:49,741,1,0,0.70,0.25,0.25,0.60,0.35,-0.10,0.20,0.75,-0.40,0.10,0.85,-0.10,0.70,0.25,0.60,0.60,0.35,-0.10,0.40,0.55,-0.20,0.30,0.25,0.48,-0.01,-0.14,-0.67,-0.50,6.00,-0.14,-0.33,,0,,0,,0,,0,,0,,0,,0,0,0.00,0.05,1,100,0,24,0,1,5,6,7,5,5.75,2,3,4,3,3.00,6,6,6,6,6.00,6,6,6,6,6.00,5,5,3,4,4.25,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6.00,6,6,6,6,3,5,6,6,6,5.56,3,1,2,3
4/13/17 14:44,4/13/17 14:48,3195,1,0,0.70,0.25,0.25,0.60,0.35,-0.10,0.20,0.75,-0.40,0.10,0.85,-0.10,0.70,0.25,0.60,0.60,0.35,-0.10,0.40,0.55,-0.20,0.30,0.25,0.48,-0.01,-0.14,-0.67,-0.50,6.00,-0.14,-0.33,,0,,0,,0,,0,,0,,0,,0,0,0.00,0.05,1,5,1,47,1,3,2,1,3,3,2.25,5,5,2,4,4.00,2,2,3,2,2.25,2,6,6,6,5.00,2,6,2,6,4.00,4,4,4,4,4,4,6,4,7,7,6,3,6,2,5,2,4,5,4.50,5,3,1,5,1,4,6,5,6,4.00,5,1,1,1
4/23/17 13:55,4/23/17 14:06,3463,1,1,0.70,0.25,0.25,0.60,0.35,-0.10,0.20,0.75,-0.40,0.10,0.85,-0.10,0.70,0.25,0.60,0.60,0.35,-0.10,0.40,0.55,-0.20,0.30,0.25,0.48,-0.01,-0.14,-0.67,-0.50,6.00,-0.14,-0.33,I assigned this probability because the polls say so.,53,I assigned this probability because it is what the poll predicts.,65,I assigned this probability because it is what the poll predicts.,65,I assigned this probability because it is what the poll predicts.,65,I assigned this probability because it is what the poll predicts.,65,I assigned this probability because it is what the poll predicts.,65,I assigned this probability because it is what the poll predicts.,65,443,63.29,0.05,1,5,1,47,1,3,5,2,4,2,3.25,7,7,7,6,6.75,6,7,7,7,6.75,6,7,7,7,6.75,5,5,1,5,4.00,4,5,7,7,6,3,7,4,6,5,7,7,5,7,5,3,5,5,5.44,5,7,6,7,3,6,7,7,7,6.11,3,1,2,1
3/4/17 17:54,3/6/17 15:44,3288,1,1,0.70,0.25,0.25,0.72,0.23,0.02,0.20,0.75,-0.52,0.10,0.85,-0.10,0.70,0.25,0.60,0.60,0.35,-0.10,0.40,0.55,-0.20,0.30,0.26,0.46,-0.01,0.03,-0.72,-0.50,6.00,-0.14,-0.33,"Since the polls are predictive of the outcome 70% of the time and right now the polls show support for secession, so it makes sense that there is a 70% probability of secession.",177,"If packages of policies appeal work six out of ten times (60%) and from the last problem there is a 70% chance of favoring secession, 60%X70% (initially favoring and then change mind) is 42% + the 30% initially favoring unity = 72%.",232,"If the group with better slogans won 20% of the time, they may win 20% of the time now.",87,"If rally size indicates winners 10% of the time, secession would win 10% of the time.",85,"If 0.7 referendums pass relating to secession, then there is a 0.7 chance that secession will win.",98,"If 0.6 winners of the debate win the referendums and secession won the debate, there is a 0.6 chance secession will win.",120,"If 0.4 models accurately predict election results and models predict secession winning, there is a 0.4 chance of secession winning.",131,930,132.86,0.05,1,5,1,47,1,3,3,3,5,5,4.00,2,2,3,3,2.50,6,6,6,6,6.00,6,6,6,6,6.00,5,5,5,6,5.25,3,6,5,5,5,4,7,3,4,6,6,7,4,5,4,7,4,6,5.06,6,6,6,6,6,6,7,5,5,5.89,3,1,2,1
4/18/17 11:43,4/18/17 12:09,3125,1,1,0.70,0.25,0.25,0.60,0.35,-0.10,0.20,0.75,-0.40,0.30,0.65,0.10,0.70,0.25,0.40,0.60,0.35,-0.10,0.40,0.55,-0.20,0.30,0.22,0.45,-0.01,-0.14,-0.67,0.50,1.33,-0.14,-0.33,It is the probability ,22,The past attempts show that they appeal only 6/10 times,55,the person who felt they had the most compelling slogan wins 2 percent of the time,82,This is equal to the 3 out of 10 times ,39,This is representative of the 7 out of 10,41,the referendum predicted the debate ,36,The referendum predicts the results,35,310,44.29,0.05,1,100,0,6,0,1,6,2,6,4,4.50,6,4,4,3,4.25,6,6,6,6,6.00,6,4,3,5,4.50,5,3,5,3,4.00,6,6,2,4,5,1,6,7,3,1,1,3,1,1,1,5,5,1,3.28,3,2,2,6,3,5,6,2,5,3.78,3,1,2,2
3/19/17 16:14,3/19/17 16:41,2613,1,0,0.70,0.25,0.25,0.60,0.35,-0.10,0.20,0.75,-0.40,0.67,0.28,0.47,0.70,0.25,0.03,0.60,0.35,-0.10,0.40,0.55,-0.20,0.30,0.22,0.40,-0.01,-0.14,-0.67,2.33,0.05,-0.14,-0.33,,0,,0,,0,,0,,0,,0,,0,0,0.00,0.05,1,5,1,12,0,2,5,3,5,4,4.25,6,6,6,5,5.75,6,6,6,6,6.00,6,6,6,6,6.00,5,5,1,5,4.00,4,4,4,4,4,4,7,2,2,4,4,3,4,4,4,1,3,3,3.61,2,6,6,6,6,6,6,6,6,5.56,3,1,2,1
3/29/17 13:00,3/29/17 13:11,3577,1,1,0.70,0.25,0.25,0.60,0.35,-0.10,0.20,0.75,-0.40,0.75,0.20,0.55,0.70,0.25,-0.05,0.60,0.35,-0.10,0.40,0.55,-0.20,0.30,0.23,0.39,-0.01,-0.14,-0.67,2.75,-0.07,-0.14,-0.33,"Since it has been predictive 7 out of 10 times, I chose to follow that trend for this election",94,Following previous data,23,Following previous data from elections,38,"Three times rally size would be an indicator, so 3 times our of 4 (75%) makes sense here",88,Statistical evidence,20,Statistical evidence,20,Statistical evidence,20,303,43.29,0.10,0,5,1,24,0,1,5,2,6,4,4.25,6,6,6,6,6.00,5,5,5,6,5.25,6,5,5,5,5.25,5,4,5,4,4.50,5,5,5,5,5,4,5,3,5,5,5,5,4,4,5,5,5,5,4.72,3,5,6,6,3,3,4,5,4,4.33,3,1,1,1
4/3/17 11:05,4/3/17 11:17,3581,1,0,0.70,0.25,0.25,0.60,0.35,-0.10,0.20,0.75,-0.40,0.75,0.20,0.55,0.70,0.25,-0.05,0.60,0.35,-0.10,0.40,0.55,-0.20,0.30,0.23,0.39,-0.01,-0.14,-0.67,2.75,-0.07,-0.14,-0.33,,0,,0,,0,,0,,0,,0,,0,0,0.00,0.10,0,100,0,24,0,0,5,3,6,3,4.25,2,3,3,3,2.75,5,5,5,4,4.75,5,6,6,6,5.75,3,5,5,5,4.50,3,5,7,6,6,5,3,3,2,6,6,5,5,5,4,3,3,5,4.56,4,7,7,3,1,1,4,7,4,4.22,7,5,1,4
4/16/17 15:34,4/16/17 15:50,3606,1,1,0.70,0.25,0.25,0.60,0.35,-0.10,0.20,0.75,-0.40,0.75,0.20,0.55,0.70,0.25,-0.05,0.60,0.35,-0.10,0.40,0.55,-0.20,0.30,0.23,0.39,-0.01,-0.14,-0.67,2.75,-0.07,-0.14,-0.33,Because polls regarding elections of a change of status quo have correctly predicted 70% of the last 10 elections,113,Because packages of new policies such as these have been successful 60% of the time,83,Because the slogan I thought was most compelling has won 2 out of the last 10 elections. ,89,Because 3x=y and x+y=100 where y is size of not succession rallies and x is the size of succession rallies. ,108,Because 7 of the last 10 referendums on independence have passed,64,Because the succession-favoring group won the debate and the last 6 out of 10 groups to win the debate won the election,119,Because 4 of the last 10 polling models have been incorrect and the polls have suggested the succession will win. ,114,690,98.57,0.05,1,1,0,47,1,2,7,7,7,6,6.75,3,2,1,2,2.00,7,6,6,4,5.75,2,1,2,2,1.75,5,5,6,6,5.50,5,5,5,5,3,3,3,5,5,5,3,6,5,3,3,6,3,3,4.22,5,7,6,6,5,5,7,2,5,5.33,5,1,1,1
4/8/17 15:40,4/8/17 16:00,3360,1,0,0.70,0.25,0.25,0.60,0.35,-0.10,0.40,0.55,-0.20,0.75,0.20,0.35,0.70,0.25,-0.05,0.60,0.35,-0.10,0.40,0.55,-0.20,0.30,0.17,0.36,-0.01,-0.14,-0.33,0.88,-0.07,-0.14,-0.33,,0,,0,,0,,0,,0,,0,,0,0,0.00,0.05,1,5,1,47,1,3,5,5,5,3,4.50,5,3,5,3,4.00,5,3,5,3,4.00,5,3,3,4,3.75,5,4,4,4,4.25,5,5,6,6,6,5,5,3,6,5,5,3,5,5,5,5,5,3,4.89,6,6,6,2,2,2,2,6,6,4.22,3,1,1,4
3/25/17 11:27,3/25/17 11:35,3446,1,0,0.70,0.25,0.25,0.80,0.15,0.10,0.20,0.75,-0.60,0.80,0.15,0.60,0.70,0.25,-0.10,0.60,0.35,-0.10,0.40,0.55,-0.20,0.30,0.28,0.35,-0.01,0.14,-0.75,3.00,-0.13,-0.14,-0.33,,0,,0,,0,,0,,0,,0,,0,0,0.00,0.05,1,20,0,16,0,1,7,7,7,7,7.00,5,6,6,6,5.75,6,6,6,7,6.25,6,6,6,6,6.00,5,2,4,5,4.00,4,4,5,3,3,5,3,2,3,5,5,4,3,5,4,2,2,5,3.72,6,7,5,7,3,5,7,5,5,5.56,3,1,2,1
3/13/17 18:26,3/13/17 18:34,3429,1,0,0.70,0.25,0.25,0.60,0.35,-0.10,0.20,0.75,-0.40,1.00,0.05,0.80,0.70,0.25,-0.30,0.60,0.35,-0.10,0.40,0.55,-0.20,0.30,0.32,0.36,-0.01,-0.14,-0.67,4.00,-0.30,-0.14,-0.33,,0,,0,,0,,0,,0,,0,,0,0,0.00,0.05,1,5,1,47,1,3,6,6,6,6,6.00,6,5,4,5,5.00,6,6,6,6,6.00,6,6,6,6,6.00,2,3,5,3,3.25,5,3,3,3,3,3,5,3,3,5,5,5,5,3,3,3,5,3,3.78,5,5,4,5,3,3,6,4,4,4.33,3,1,2,1
4/15/17 22:26,4/15/17 23:11,3669,1,0,0.70,0.25,0.25,0.50,0.45,-0.20,0.60,0.35,0.10,0.80,0.15,0.20,0.60,0.35,-0.20,0.80,0.15,0.20,0.40,0.55,-0.40,0.30,0.22,0.32,-0.01,-0.29,0.20,0.33,-0.25,0.33,-0.50,,0,,0,,0,,0,,0,,0,,0,0,0.00,0.10,0,10,0,24,0,0,3,2,6,2,3.25,5,3,3,3,3.50,6,3,6,2,4.25,6,5,3,5,4.75,6,5,6,5,5.50,2,3,2,2,2,2,2,2,2,6,3,6,3,6,6,2,5,3,3.28,2,2,3,6,5,7,4,4,3,4.00,2,1,2,4
4/11/17 22:52,4/11/17 23:30,1045,1,0,0.70,0.25,0.25,0.50,0.45,-0.20,0.50,0.45,0.00,0.90,0.05,0.40,0.80,0.15,-0.10,1.00,0.05,0.20,0.40,0.55,-0.60,0.30,0.25,0.28,-0.01,-0.29,0.00,0.80,-0.11,0.25,-0.60,,0,,0,,0,,0,,0,,0,,0,0,0.00,0.05,1,500,0,47,1,2,3,5,5,2,3.75,7,7,7,7,7.00,6,6,6,6,6.00,7,6,6,7,6.50,1,1,2,5,2.25,3,6,5,5,5,5,3,5,3,6,6,6,5,6,6,6,5,6,5.11,3,7,7,6,3,6,7,3,6,5.33,3,1,1,4
4/1/17 15:01,4/1/17 15:11,3593,1,1,0.70,0.25,0.25,0.60,0.35,-0.10,0.20,0.75,-0.40,0.10,0.85,-0.10,0.10,0.85,0.00,0.60,0.35,0.50,0.50,0.45,-0.10,0.20,0.20,0.55,0.01,-0.14,-0.67,-0.50,0.00,5.00,-0.17,because the polls are correct 7/10 times and currently support succession,73,because it works 6/10 times,27,more successful slogans won 2/10 times,38,rally size has determined the vote 1/10 times,45,fail 9/10 times,15,6/10 winners won the debate,27,"we have no other information other than that the polls fail, so the probablity is neutral",89,314,44.86,0.10,0,100,0,12,0,0,6,6,6,5,5.75,7,3,2,7,4.75,7,6,7,7,6.75,6,7,1,6,5.00,5,1,1,4,2.75,5,6,7,7,7,2,6,3,5,7,4,6,6,1,6,3,5,1,4.83,1,6,2,1,3,3,5,3,3,3.00,3,1,2,1
3/14/17 20:42,3/14/17 21:17,3236,1,1,0.70,0.25,0.25,0.50,0.45,-0.20,0.55,0.40,0.05,0.60,0.35,0.05,0.60,0.35,0.00,0.60,0.35,0.00,0.50,0.45,-0.10,0.20,0.07,0.37,0.01,-0.29,0.10,0.09,0.00,0.00,-0.17,The polling data is predictive and supports secession.,54,We decrease from 0.7 because the attempt will appeal to some people who want secession.,87,"Secession has a better slogan, which slightly increases probability",67,The higher rally size slightly increases the probability.,57,The fact that failure is possible won't influence too many people's opinions.,77,"If six out of ten of the last winners won, then I stick with 0.6. Since my previous guess was 0.6, I do not change.",115,"I decrease from 0.6 to 0.5 because this information only slightly changes my perspective on the result, since there has been much more information.",147,604,86.29,0.10,0,5,1,47,1,2,5,2,5,2,3.50,5,5,5,5,5.00,6,6,6,6,6.00,4,4,5,4,4.25,2,2,2,5,2.75,6,6,5,5,6,5,5,6,3,6,6,5,5,6,5,5,5,5,5.28,5,6,6,6,6,5,7,3,5,5.44,3,1,1,4
3/2/17 13:30,3/2/17 13:43,3403,1,0,0.70,0.25,0.25,0.80,0.15,0.10,0.90,0.05,0.10,0.90,0.05,0.00,0.60,0.35,-0.30,0.60,0.35,0.00,0.50,0.45,-0.10,0.20,0.10,0.24,0.01,0.14,0.13,0.00,-0.33,0.00,-0.17,,0,,0,,0,,0,,0,,0,,0,0,0.00,0.10,0,100,0,24,0,0,6,6,6,6,6.00,7,7,7,7,7.00,7,7,7,7,7.00,5,5,4,6,5.00,1,2,4,4,2.75,6,7,3,6,6,6,7,3,6,6,6,6,6,6,6,5,2,3,5.33,5,6,3,5,5,5,7,3,3,4.67,2,1,2,1
3/2/17 16:34,3/2/17 16:53,3113,1,0,0.70,0.25,0.25,0.40,0.55,-0.30,0.20,0.75,-0.20,0.08,0.88,-0.13,0.70,0.25,0.63,0.60,0.35,-0.10,0.50,0.45,-0.10,0.20,0.24,0.50,0.01,-0.43,-0.50,-0.63,8.33,-0.14,-0.17,,0,,0,,0,,0,,0,,0,,0,0,0.00,0.05,1,5,1,47,1,3,6,6,7,6,6.25,2,3,2,4,2.75,6,3,6,3,4.50,6,3,2,6,4.25,3,4,3,3,3.25,4,4,3,5,5,6,4,5,3,4,4,2,5,3,5,4,6,5,4.28,6,6,6,5,4,4,5,6,6,5.33,3,1,2,4
2/27/17 19:10,2/27/17 19:21,554,1,1,0.70,0.25,0.25,0.60,0.35,-0.10,0.20,0.75,-0.40,0.10,0.85,-0.10,0.70,0.25,0.60,0.60,0.35,-0.10,0.50,0.45,-0.10,0.20,0.23,0.46,0.01,-0.14,-0.67,-0.50,6.00,-0.14,-0.17,"The poll states that there is more support for secession, and this poll is right 7/10 times. ",93,New packages of policies will appeal six out of ten times. ,59,The group favoring secession has won two out of the last ten referendums. ,74,"If rally is a correct indicator and all other factors are neutral, then the camp favoring secession has a 10% probability of winning. ",134,Seven out of the last ten referendums on the subject previously had passed. ,76,The passage states that six out of ten winners of a debate were able to win their referendums. ,95,We do not know based on this evidence. ,39,570,81.43,0.10,0,100,0,24,0,0,3,1,6,4,3.50,5,6,6,4,5.25,7,6,6,6,6.25,6,5,3,5,4.75,5,3,2,4,3.50,3,3,4,5,5,3,5,5,3,5,5,5,4,4,4,5,5,4,4.28,4,7,4,6,3,2,5,7,5,4.78,3,1,2,1
